Facility.Id,FRS.Id,Facility.Name,City,State,Primary.NAICS.Code,Year,Industry.Type,Sector,Unit.Name,Fuel.Type,Specific.Fuel.Type,Other.Fuel.Name,Blend.Fuel.Name,Methane.emissions,Nitrous.Oxide.emissions
1002489,1.10E+11,BRENT RUN LANDFILL,Montrose,MI,562212,2013,"C,HH",Waste,GP-Building Furnaces,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1002489,1.10E+11,BRENT RUN LANDFILL,Montrose,MI,562212,2013,"C,HH",Waste,GP-Maintenance Heaters,Petroleum Products,Propane,,,0,0.298
1002489,1.10E+11,BRENT RUN LANDFILL,Montrose,MI,562212,2012,"C,HH",Waste,GP-Building Furnaces,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1002489,1.10E+11,BRENT RUN LANDFILL,Montrose,MI,562212,2012,"C,HH",Waste,GP-Maintenance Heaters,Petroleum Products,Propane,,,0,0.298
1002489,1.10E+11,BRENT RUN LANDFILL,Montrose,MI,562212,2011,"C,HH",Waste,GP-Building Furnaces,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1002489,1.10E+11,BRENT RUN LANDFILL,Montrose,MI,562212,2011,"C,HH",Waste,GP-Maintenance Heaters,Petroleum Products,Propane,,,0,0.298
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2022,"C,HH",Waste,GP-Shop and scalehouse heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2021,"C,HH",Waste,GP-Shop and scale house heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2020,"C,HH",Waste,GP-Shop and scale house heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2019,"C,HH",Waste,GP-Shop and Scale House Heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2018,"C,HH",Waste,GP-Maintenance Facility,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2018,"C,HH",Waste,GP-Scale House,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2017,"C,HH",Waste,GP-Maintenance Facility,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2017,"C,HH",Waste,GP-Scale House,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2016,"C,HH",Waste,GP-Maintenance Facility,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2016,"C,HH",Waste,GP-Scale House,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2015,"C,HH",Waste,GP-Maintenance Facility,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2015,"C,HH",Waste,GP-Scale House,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2014,"C,HH",Waste,GP-Maintenance Facility,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2014,"C,HH",Waste,GP-Scale House,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2013,"C,HH",Waste,GP-Hauling Building,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2013,"C,HH",Waste,GP-Scale House,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2012,"C,HH",Waste,Hauling Building,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2011,"C,HH",Waste,Garage & Scale house,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2011,"C,HH",Waste,Hauling Building,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003620,1.10E+11,C&C LANDFILL,Marshall,MI,562212,2011,"C,HH",Waste,Scale House,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2022,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.75,5.662
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2022,C,Metals,EUMELTING,Coal,Coal Coke,,,82.5,143.04
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2021,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.5,5.364
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2021,C,Metals,EUMELTING,Coal,Coal Coke,,,80.75,139.762
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2020,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2020,C,Metals,EUMELTING,Coal,Coal Coke,,,69,119.498
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2019,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.25,6.258
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2019,C,Metals,EUMELTING,Coal,Coal Coke,,,84.75,146.914
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2018,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2018,C,Metals,EUMELTING,Coal,Coal Coke,,,101.75,176.416
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2017,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.75,5.662
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2017,C,Metals,EUMELTING,Coal,Coal Coke,,,106.25,184.164
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2016,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2016,C,Metals,EUMELTING,Coal,Coal Coke,,,93.25,161.814
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2015,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.5,5.364
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2015,C,Metals,EUMELTING,Coal,Coal Coke,,,91.75,159.132
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2014,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.25,6.258
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2014,C,Metals,EUMELTING,Coal,Coal Coke,,,117,202.938
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2013,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.5,6.556
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2013,C,Metals,EUMELTING,Coal,Coal Coke,,,141.75,245.552
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2012,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,4,4.47
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2012,C,Metals,EUMELTING,Coal,Coke,,,119.25,206.514
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2011,C,Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1006980,1.10E+11,"CADILLAC CASTING, INCORPORATED",Cadillac,MI,331511,2011,C,Metals,EUMELTING,Coal,Coke,,,99.5,172.244
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2022,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,36,42.912
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2022,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.25,0.894
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2021,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,34.5,41.124
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2021,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.25,0.596
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2020,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,33.75,40.23
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2020,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.25,0.298
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2019,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,34.25,40.826
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2019,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.25,0.596
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2018,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,37.25,44.402
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2018,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.5,0.894
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2017,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.5,42.316
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2017,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.25,0.894
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2016,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,36,42.912
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2016,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.5,1.192
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2015,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,34.75,41.422
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2015,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.25,0.894
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2014,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,36.5,43.508
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2014,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.25,0.894
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2013,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,36,42.912
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2013,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Other Biomass Gases,,,0.5,1.192
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2012,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.25,42.018
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2012,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Biogas (Captured methane),,,0.5,1.192
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2011,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.5,42.316
1003135,1.10E+11,CARBON GREEN BIOENERGY,Lake odessa,MI,325193,2011,"C,II","Other, Waste",GP-Thermal Oxidizer & Dryers,Other,Biogas (Captured methane),,,0.5,1.49
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2022,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,32.75,39.038
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2021,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,32.75,39.038
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2020,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,39,46.488
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2019,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,33.25,39.634
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2018,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,37,44.104
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2017,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.5,42.316
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2016,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,36,42.912
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2015,C,Other,GP- Coal & Natural gas,Coal,Bituminous,,,20.25,34.866
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2015,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.5,42.316
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2014,C,Other,GP- Coal & Natural gas,Coal,Bituminous,,,166.75,289.06
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2014,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,26.25,31.29
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2013,C,Other,GP- Coal & Natural gas,Coal,Bituminous,,,157,271.18
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2013,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,27.5,32.78
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2012,C,Other,GP- Coal & Natural gas,Coal,Bituminous,,,167.75,290.848
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,311942,2012,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,27,32.184
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,213115,2011,C,Other,GP- Coal & Natural gas,Coal,Bituminous,,,196,340.018
1006063,1.10E+11,CARGILL SALT SAINT CLAIR,St clair,MI,213115,2011,C,Other,GP- Coal & Natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,26,29.8
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2022,"C,HH",Waste,GP-Red Barn,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2022,"C,HH",Waste,GP-Tire Building Heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2022,"C,HH",Waste,Scale House Heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2022,"C,HH",Waste,Shop,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2021,"C,HH",Waste,GP-Tire building heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2021,"C,HH",Waste,Scale house heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2020,"C,HH",Waste,GP-Tire building heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2020,"C,HH",Waste,Scale house heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2019,"C,HH",Waste,GP-Tire building heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2019,"C,HH",Waste,Scale house heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2018,"C,HH",Waste,CP-Heaters,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2017,"C,HH",Waste,Scale house heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2017,"C,HH",Waste,Tire Building heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2016,"C,HH",Waste,Scale house heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2016,"C,HH",Waste,Tire Building heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2015,"C,HH",Waste,Scale house heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2015,"C,HH",Waste,Tire building heater,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2013,"C,HH",Waste,GP-Climate Control,Petroleum Products,Propane,,,0,0
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2012,"C,HH",Waste,Furnace,Petroleum Products,Propane,,,0,0.298
1007521,1.10E+11,Carleton Farms Landfill,Sumpter twp,MI,562212,2011,"C,HH",Waste,GP-Facility heaters,Petroleum Products,Propane,,,0,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2022,"C,S",Minerals,Kiln 1,Coal,Bituminous,,,235.5,408.26
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2022,"C,S",Minerals,Kiln 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2022,"C,S",Minerals,Kiln 1,Other,Solid Byproducts,,,0,0
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2022,"C,S",Minerals,Kiln 1,Petroleum Products,Used Oil,,,17.5,42.018
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2022,"C,S",Minerals,Kiln 2,Coal,Bituminous,,,223.25,386.804
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2022,"C,S",Minerals,Kiln 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2022,"C,S",Minerals,Kiln 2,Petroleum Products,Used Oil,,,20,47.382
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2021,"C,S",Minerals,Kiln 1,Coal,Bituminous,,,116.5,201.746
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2021,"C,S",Minerals,Kiln 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2021,"C,S",Minerals,Kiln 1,Other,Solid Byproducts,,,0,0
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2021,"C,S",Minerals,Kiln 1,Petroleum Products,Used Oil,,,43.5,103.704
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2021,"C,S",Minerals,Kiln 2,Coal,Bituminous,,,194.25,336.74
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2021,"C,S",Minerals,Kiln 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2021,"C,S",Minerals,Kiln 2,Petroleum Products,Used Oil,,,26.25,62.878
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2020,"C,S",Minerals,Kiln 1,Coal,Bituminous,,,67,115.922
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2020,"C,S",Minerals,Kiln 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2020,"C,S",Minerals,Kiln 1,Other,Solid Byproducts,,,4.25,6.556
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2020,"C,S",Minerals,Kiln 1,Petroleum Products,Used Oil,,,41,97.744
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2020,"C,S",Minerals,Kiln 2,Coal,Bituminous,,,135.25,234.526
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2020,"C,S",Minerals,Kiln 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2019,"C,S",Minerals,Kiln 1,Coal,Bituminous,,,205.75,356.706
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2019,"C,S",Minerals,Kiln 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2019,"C,S",Minerals,Kiln 1,Petroleum Products,Used Oil,,,26,61.984
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2019,"C,S",Minerals,Kiln 2,Coal,Bituminous,,,252,437.166
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2019,"C,S",Minerals,Kiln 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2019,"C,S",Minerals,Kiln 2,Petroleum Products,Used Oil,,,2.25,5.066
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2018,"C,S",Minerals,Kiln 1,Coal,Bituminous,,,298.25,517.03
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2018,"C,S",Minerals,Kiln 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2018,"C,S",Minerals,Kiln 2,Coal,Bituminous,,,297.75,516.136
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2018,"C,S",Minerals,Kiln 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2017,"C,S",Minerals,Kiln 1,Coal,Bituminous,,,270.5,469.052
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2017,"C,S",Minerals,Kiln 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2017,"C,S",Minerals,Kiln 2,Coal,Bituminous,,,301.75,523.288
1006263,1.10E+11,CARMEUSE LIME INC - River Rouge,River rouge,MI,327410,2017,"C,S",Minerals,Kiln 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
